user_pseudo_id,first_date,segment_72h,search_72h,view_item_72h,scroll_72h,add_to_cart_72h,begin_checkout_72h,purchase_72h,sessions_72h,view_item_events_72h,retained_post72h_d30
38141192.3826328824,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
38543771.4999659954,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
39505277.4339570797,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
39932791.2992524929,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
40369176.9358354017,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
41050889.4707314336,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
41754805.7618083016,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,1,2,0
42358591.1864546982,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
42518924.8888798836,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
43043150.0463869570,2020-12-22,searcher_only_72h,1,0,1,0,0,0,1,0,0
43635767.8035203461,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
43746284.8274200357,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
44097017.2147608031,2020-12-22,product_viewer_scroll_72h,0,1,1,1,0,0,1,6,0
44676198.6089013145,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
45700619.6040745016,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
46030003.6842288954,2020-12-22,low_engagement_72h,0,0,1,0,0,0,2,0,1
46459369.5879667504,2020-12-19,low_engagement_72h,0,0,0,0,0,0,2,0,0
47570440.2426734497,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
49411696.6112946598,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,2,1,0
49867997.2970979452,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,1,6,0
49881891.7863909768,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
51017326.5391640064,2020-12-22,low_engagement_72h,0,0,1,0,0,0,3,0,0
51284706.5409123101,2020-12-22,low_engagement_72h,0,0,0,0,0,0,2,0,0
52249132.7137436448,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
52687765.4768625591,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
53032450.9992418434,2020-12-22,searcher_only_72h,1,0,0,0,0,0,1,0,0
54416199.2185558214,2020-12-22,buyer_72h,0,1,1,1,1,1,1,12,0
54686803.9703364878,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
54901301.9847897724,2020-12-22,buyer_72h,0,1,1,1,1,1,2,50,1
55232231.2281753544,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
55343661.7943081265,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,1,3,0
55429857.7920341636,2020-12-22,searcher_only_72h,1,0,0,0,0,0,1,0,0
56245155.5392296306,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
56374859.5204194616,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
57124445.9682927309,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
57631036.4790299105,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,1,2,0
57661125.6833333421,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
58259642.9117028561,2020-12-22,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
58730691.8909689077,2020-12-22,product_viewer_no_scroll_72h,0,1,0,1,0,0,1,3,0
59270935.6181261402,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
59321154.4749443975,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
59680297.7031237601,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
59914946.8240155019,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
60588064.7342030118,2020-12-22,searcher_only_72h,1,0,1,0,0,0,1,0,0
62578680.0367317558,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
62911370.7417765639,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
63741497.1569077507,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
64505892.6631091041,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
64996295.5723521568,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
65089313.2853664078,2020-12-19,product_viewer_scroll_72h,0,1,1,0,0,0,3,5,0
65642145.4974657287,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
67060240.4636903448,2020-12-22,product_viewer_scroll_72h,0,1,1,1,0,0,1,1,0
67267874.2847966963,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
67804364.9710242652,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
68929665.8161486697,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,1,11,0
69150617.7474119809,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
70079203.0789218722,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
70287677.2267522704,2020-12-22,product_viewer_no_scroll_72h,0,1,0,0,0,0,2,2,0
70387350.8847751774,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
70998595.2346808315,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
71027560.2751665046,2020-12-22,product_viewer_scroll_72h,0,1,1,1,0,0,2,13,0
71205449.6866552465,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
71440477.5835044990,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
71499303.0339034811,2020-12-22,product_viewer_scroll_72h,0,1,1,1,0,0,2,4,0
72557333.3533526001,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
72640895.4689523970,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
73146966.1766244180,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
73495848.2664323933,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
73546928.0073267547,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
75326751.4585878885,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
75755712.8898109821,2020-12-22,low_engagement_72h,0,0,1,0,0,0,2,0,0
77964348.6598275156,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
79188001.7480608300,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
79718636.2247929078,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
80025878.6150029311,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
80616015.3942768659,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
81492834.4123940213,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,2,7,0
81609025.8794845323,2020-12-22,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
81710134.0935299897,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
82075144.6421711957,2020-12-22,low_engagement_72h,0,0,0,0,0,0,2,0,1
82263266.7000537363,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,1,3,0
82604286.8795509683,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
82918124.9372452630,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,1
83215096.5559662556,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
83785908.5037506638,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
84632448.3563054173,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,1,3,0
85106887.6046848235,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
85390510.7180705910,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
85465611.9633983497,2020-12-22,low_engagement_72h,0,0,0,0,0,0,2,0,0
85681564.8475099376,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
85784251.5850216546,2020-12-22,low_engagement_72h,0,0,1,0,0,0,2,0,0
86293500.0445180301,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
86855939.9206162479,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
87796068.1751374618,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
88228888.1417591007,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
89017774.0524583987,2020-12-22,low_engagement_72h,0,0,1,0,0,0,2,0,0
89785406.1481759170,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
90068213.0314023021,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
90134550.8757942421,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
90479612.8044966373,2020-12-22,low_engagement_72h,0,0,0,0,0,0,2,0,0
91031192.0395260970,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
321086618.2666474719,2020-12-22,low_engagement_72h,0,0,1,0,0,0,1,0,0
1534131759.3912939180,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
1579316280.3296980355,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
3661061558.5803693311,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
4212420150.9444563820,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
4344313096.7991358973,2020-12-22,searcher_only_72h,1,0,0,0,0,0,1,0,0
6500132566.3389746772,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
6776726879.0505551464,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
7389843660.6553512058,2020-12-22,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
7493771885.8855906534,2020-12-22,product_viewer_scroll_72h,0,1,1,1,0,0,1,1,0
7724307432.0844297559,2020-12-22,low_engagement_72h,0,0,0,0,0,0,2,0,0
8027716935.4953393854,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
8534968640.8045039859,2020-12-22,low_engagement_72h,0,0,0,0,0,0,1,0,0
1165674.2714829907,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
1201731.3537062081,2020-12-18,product_viewer_scroll_72h,0,1,1,1,0,0,2,3,0
1348345.8257516440,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
1505499.5367970435,2020-12-19,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
1549842.2071714147,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
1585022.7935819631,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
1762416.0141294790,2020-12-18,low_engagement_72h,0,0,1,0,0,0,3,0,0
1859363.5805703761,2020-12-19,buyer_72h,1,1,1,1,1,1,2,5,0
1913749.0966134599,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
1962732.2414309342,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
1977278.9956593124,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
2077891.7970626492,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
2337150.5807011040,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
2394716.8111901155,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
2415756.5952731973,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
2447061.3581466028,2020-12-19,product_viewer_no_scroll_72h,0,1,0,0,0,0,2,1,0
2504354.5672162025,2020-12-19,searcher_only_72h,1,0,0,0,0,0,1,0,0
2514957.2359192949,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
2552364.0951647973,2020-12-19,product_viewer_scroll_72h,0,1,1,0,0,0,1,2,0
2554784.9525832776,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
2575235.7516711393,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
2648775.2373139170,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
2712011.2340053842,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
2713088.6450099544,2020-12-19,product_viewer_scroll_72h,0,1,1,1,0,0,1,11,0
2723189.3191849952,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
2841474.3767047118,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
2842645.1902229394,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
2842870.4764394933,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
2893589.5037506852,2020-12-19,product_viewer_scroll_72h,0,1,1,0,0,0,2,1,0
2953270.0833441791,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
3024546.1439855971,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
3086810.7362230715,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
3100039.8868497507,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
3127853.3289169458,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,1
3256721.1739318556,2020-12-17,low_engagement_72h,0,0,1,0,0,0,2,0,1
3347031.8625911828,2020-12-19,product_viewer_scroll_72h,1,1,1,0,0,0,5,1,0
3352910.0332989903,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
3402639.6677174567,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
3449707.5862040686,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
3526396.2103270387,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
3703025.4915061623,2020-12-19,checkout_intent_72h,0,1,1,0,1,0,2,15,0
3744506.8319988585,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
3814922.9667746165,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
3841182.5859520247,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
3859861.6098942428,2020-12-19,product_viewer_no_scroll_72h,0,1,0,0,0,0,2,1,0
3882637.1875850577,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
3936349.6305548202,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
3963366.4335265918,2020-12-17,product_viewer_scroll_72h,0,1,1,1,0,0,4,12,0
4048182.4740766081,2020-12-19,buyer_72h,0,1,1,1,1,1,1,11,0
4150666.2627607496,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
4276563.8257242432,2020-12-19,product_viewer_scroll_72h,0,1,1,0,0,0,1,3,0
4277269.9409950642,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
4304224.0452033939,2020-12-19,searcher_only_72h,1,0,0,0,0,0,1,0,0
4477152.3365212547,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
4604715.7504951316,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
4629978.2579198604,2020-12-19,product_viewer_scroll_72h,0,1,1,1,0,0,1,10,0
4665693.4278387656,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
4674453.2792530193,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
4762188.2657230689,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
4839226.7334956454,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
4960251.9653151265,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
5088652.4252506024,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
5163575.7604864724,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
5194114.2126569256,2020-12-19,product_viewer_scroll_72h,0,1,1,0,0,0,1,3,0
5254034.7464424560,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
5307954.2373955458,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
5379438.9565420328,2020-12-17,product_viewer_scroll_72h,0,1,1,0,0,0,4,2,1
5449432.3660880195,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
5467418.8704627955,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
5553914.0037111483,2020-12-19,searcher_only_72h,1,0,0,0,0,0,1,0,0
5570809.9724767229,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
5585160.3810262118,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
5587288.4979591574,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
5640835.7909866299,2020-12-18,low_engagement_72h,0,0,1,0,0,0,2,0,0
5673073.6046976270,2020-12-19,product_viewer_scroll_72h,0,1,1,0,0,0,2,1,0
5703417.4196478364,2020-12-19,searcher_only_72h,1,0,1,0,0,0,1,0,0
5752608.4162203219,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
5794385.0409515977,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
5831717.3478920050,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
5831730.5335211634,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
5947347.1297885772,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
6110583.9148407612,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
6220680.7584652009,2020-12-19,low_engagement_72h,0,0,1,0,0,0,2,0,0
6258805.7678261253,2020-12-19,product_viewer_scroll_72h,1,1,1,1,0,0,1,19,1
6401308.6525243516,2020-12-19,product_viewer_scroll_72h,1,1,1,0,0,0,1,1,0
6594390.1085202637,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
6605571.1861876974,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
6725653.5868473554,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
6890254.7407266336,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
6996417.0905655448,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
6999200.5429796061,2020-12-19,product_viewer_scroll_72h,0,1,1,1,0,0,1,11,0
7023844.6833412480,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
7102635.0273987132,2020-12-19,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
7129700.7423223326,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
7288581.1604998075,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
7370840.8262719771,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
7493727.1154456469,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
7498355.9329712605,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
7560824.8404110792,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
7579314.4405513008,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
7743186.3668083894,2020-12-19,searcher_only_72h,1,0,1,0,0,0,1,0,0
7862457.5238916394,2020-12-18,searcher_only_72h,1,0,1,0,0,0,2,0,0
7946780.3290470310,2020-12-19,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
8143553.7013341094,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
8158809.3572400186,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
8165327.8918043386,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
8365575.7372965683,2020-12-18,checkout_intent_72h,0,1,1,1,1,0,4,13,0
8368218.0036369397,2020-12-19,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
8442439.9537029586,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
8525601.6720365282,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
8536857.0920789613,2020-12-19,buyer_72h,1,1,1,1,1,1,1,27,0
8742429.3764691024,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
8921373.2966739648,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
8956334.6802092406,2020-12-19,low_engagement_72h,0,0,0,0,0,0,2,0,0
9706245.6056645535,2020-12-18,low_engagement_72h,0,0,0,0,0,0,2,0,1
9737506.1681152613,2020-12-19,product_viewer_scroll_72h,0,1,1,0,0,0,3,4,0
10136330.8844434309,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
10528582.1358420323,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
11769841.0202494115,2020-12-18,product_viewer_scroll_72h,0,1,1,1,0,0,5,42,0
12008657.8153297553,2020-12-19,product_viewer_scroll_72h,1,1,1,1,0,0,1,3,0
12978755.0029160759,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
14944158.8956068153,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
15457832.4577707283,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
15737984.6023457106,2020-12-18,product_viewer_scroll_72h,0,1,1,0,0,0,2,3,0
15764845.6238513093,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
17477247.2201521012,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
18006383.9180748471,2020-12-19,low_engagement_72h,0,0,0,0,0,0,2,0,1
18446747.2916418615,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
18582847.2568719525,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
18844787.4000135691,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
19943877.2336727856,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
19983463.5954887736,2020-12-19,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,1
20277552.1459762172,2020-12-19,product_viewer_scroll_72h,1,1,1,1,0,0,5,69,1
20729607.4984493492,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
21847070.5368253707,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
22339029.4039583858,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
22368565.3817444783,2020-12-19,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
22643800.3461581981,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
22802698.7467615733,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
22874876.2262735986,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
23805363.6780134441,2020-12-19,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
23951926.8283648276,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,1
24090785.6940616476,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
24432161.4656401243,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
24456683.5681587875,2020-12-19,product_viewer_no_scroll_72h,0,1,0,0,0,0,2,14,0
25538862.4783950130,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
25693325.9998405448,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
25950067.2341711055,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
26173961.4886060824,2020-12-19,product_viewer_scroll_72h,0,1,1,1,0,0,4,2,0
26996382.4066569534,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
27105243.8213579681,2020-12-19,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
28182199.6744178307,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
28737968.2188018810,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
29750671.6484443603,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
30110556.1875166079,2020-12-19,product_viewer_scroll_72h,1,1,1,0,0,0,1,13,0
30390220.9103831939,2020-12-19,searcher_only_72h,1,0,0,0,0,0,1,0,0
30804033.0341018750,2020-12-19,product_viewer_scroll_72h,0,1,1,0,0,0,1,2,0
32072836.7058507181,2020-12-19,searcher_only_72h,1,0,0,0,0,0,1,0,0
32641796.4961809714,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
32811929.1833736226,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
33315213.2170948779,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
33691777.8612688850,2020-12-17,low_engagement_72h,0,0,1,0,0,0,2,0,0
33763025.8831249431,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
33952305.0999269329,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
34712841.6424306876,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
34882070.0503731671,2020-12-19,low_engagement_72h,0,0,0,0,0,0,2,0,0
34910620.6583093418,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,1
35137783.7058501268,2020-12-19,low_engagement_72h,0,0,0,0,0,0,2,0,0
35877863.9170542943,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
36043085.6734888438,2020-12-19,product_viewer_no_scroll_72h,0,1,0,1,0,0,1,3,0
36337110.4405757782,2020-12-19,product_viewer_scroll_72h,0,1,1,1,0,0,2,4,1
36517764.2805721724,2020-12-19,checkout_intent_72h,0,1,1,0,1,0,1,2,0
37047545.6182303538,2020-12-19,low_engagement_72h,0,0,0,0,0,0,2,0,0
37422600.8804076330,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
37446611.1530490386,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
37782181.1303928444,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
39074679.1278722909,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
39314037.4012908823,2020-12-19,low_engagement_72h,0,0,1,0,0,0,3,0,0
39415922.7752141249,2020-12-19,searcher_only_72h,1,0,1,0,0,0,1,0,0
39616459.9171259767,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
40566780.8327618567,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
40730197.7697490387,2020-12-19,low_engagement_72h,0,0,0,0,0,0,3,0,1
40882078.5740203175,2020-12-19,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,3,0
40925116.3045192804,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
41299432.0319396621,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
41974473.8500233952,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
42344793.5937573848,2020-12-19,searcher_only_72h,1,0,1,0,0,0,1,0,0
42520272.4943977748,2020-12-19,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
42645433.6055879337,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
43026613.9728076288,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
43160305.6076363380,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
43884254.0414990401,2020-12-19,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
44311071.2711764704,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
44369814.1251527144,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
45066159.5350270946,2020-12-19,checkout_intent_72h,0,1,1,1,1,0,1,5,0
45529309.7905178237,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
45732741.4044537871,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
46147057.1209520417,2020-12-19,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
46213417.7332213076,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
46334738.0203902151,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
46551157.5453762540,2020-12-19,low_engagement_72h,0,0,1,0,0,0,1,0,0
46684427.4658385861,2020-12-19,low_engagement_72h,0,0,0,0,0,0,1,0,0
